809224,22,0.3055,13.3222,12
1659716,23,0.622834,13.8065,15
56332,17,0.022825,13.4099,13
3832745,25,1.46273,14.4738,17
20305,16,0.007593,11.9446,10
572929,22,0.213613,13.0044,12
840836,22,0.316419,13.7652,14
336804,21,0.126328,13.6393,11
48030,17,0.019019,11.3931,7
523656,21,0.198503,14.2697,13
1183127,23,0.43821,14.5845,15
1229083,23,0.458504,13.8736,11
144153,19,0.056774,13.4547,13
726908,22,0.272237,14.0304,14
119854,19,0.046324,12.9343,13
746437,22,0.281429,12.9084,10
201422,20,0.07713,12.5522,10
463439,21,0.175167,15.6256,19
880730,22,0.332454,15.0971,18
529433,22,0.198024,14.6425,16
25389,16,0.011007,13.7976,14
18803,16,0.00732,12.2938,10
3233556,25,1.19778,14.1811,15
559966,22,0.209991,13.9078,14
1161412,23,0.431878,13.94,13
3012022,25,1.14225,14.4974,15
533665,21,0.20531,13.8302,15
6472,13,0.002392,10.8349,7
1258485,23,0.469344,13.7622,13
1506581,24,0.557745,15.394,16
2082556,24,0.782683,14.4505,14
28816,16,0.011484,12.2867,12
57963,18,0.022792,14.7381,16
1339032,23,0.49919,14.2091,13
5227219,26,1.96957,14.4414,14
10582097,27,3.94018,14.6686,17
618550,22,0.229095,14.1379,14
5647709,26,2.09639,14.3636,14
707091,22,0.26726,12.8641,12
3906491,25,1.45599,13.8854,13
13166,14,0.005107,11.8624,8
4826279,25,1.79825,14.8543,19
445186,21,0.16666,13.4008,11
5301125,26,1.9632,13.7152,16
1521264,24,0.562227,13.5007,14
2550556,24,0.949815,15.2216,20
60744,18,0.024572,13.4434,14
1071876,23,0.400803,13.9638,15
542261,21,0.207543,13.375,11
13426501,28,4.98972,14.5485,16
323493,20,0.125796,13.56,12
9617303,27,3.62768,14.3302,15
160297,19,0.060925,13.1078,11
5150682,26,1.91186,14.8048,16
86884,18,0.034067,13.1174,12
2296791,24,0.860893,14.5854,16
60654,18,0.023827,12.1837,8
1715624,24,0.636626,13.7934,12
1336827,23,0.515244,15.3677,17
2536222,24,0.954775,14.3005,16
15171649,27,5.74342,15.0978,19
3587527,25,1.37279,13.341,13
344582,21,0.129276,14.3751,15
599226,22,0.223911,15.1182,18
15073854,28,5.61613,14.3348,14
277227,20,0.104693,14.458,16
10843669,27,4.013,14.5314,17
10295974,27,3.87833,14.4216,15
4095213,25,1.52597,14.9837,19
1665813,24,0.62094,13.337,10
1583030,24,0.588101,14.7049,16
792904,22,0.296727,14.5033,16
12496979,27,4.65037,14.3094,15
5225955,26,1.93391,14.5968,18
4088312,25,1.57277,13.6001,11
4873453,26,1.85166,15.1566,20
214527,20,0.081923,13.881,14
5735592,26,2.15835,13.9167,16
28881,16,0.011387,12.2866,10
10128430,27,3.83577,14.3203,17
110829,19,0.04232,12.1995,11
3745531,25,1.39115,15.6449,21
12608,15,0.004742,12.337,11
42323,17,0.016133,13.1993,13
15054,15,0.006198,10.9157,7
3814064,25,1.42048,14.5798,17
51080,17,0.019808,12.9525,11
10083429,27,3.70402,14.5377,17
216000,20,0.0814,12.3424,8
269408,20,0.102488,13.8502,12
9608157,27,3.5766,15.3408,21
4963354,26,1.90973,14.9712,18
761900,22,0.293454,13.0428,12
779904,22,0.298662,13.8949,14
713444,22,0.267526,13.9013,12
156601,19,0.060605,14.1927,17
197513,20,0.076165,12.5938,8
365116,21,0.138126,12.0653,9
1905883,24,0.712068,14.0473,14
3411288,25,1.26868,14.1293,13
