14028344, 57, 26.1965, 27.1869, 41
4415279, 55, 7.53643, 23.3948, 43
5253685, 56, 8.58872, 26.6208, 42
2021382, 56, 3.212, 28.1532, 42
969356, 52, 1.52779, 27.4165, 36
7170013, 52, 12.3697, 23.3837, 30
2618503, 50, 4.28919, 24.4245, 32
313211, 46, 0.448836, 21.5037, 32
3525006, 57, 5.49357, 28.7505, 43
32334, 45, 0.039092, 26.2362, 35
831333, 46, 1.25046, 19.5075, 36
909219, 42, 1.53623, 18.6516, 24
1267588, 55, 1.90007, 27.2594, 43
154092, 46, 0.205317, 22.9872, 36
1995813, 52, 3.25548, 24.573, 36
5668025, 54, 9.55245, 26.4034, 34
13338796, 59, 22.8359, 28.2474, 41
1398857, 49, 2.11827, 24.2771, 33
4691710, 54, 7.92018, 26.3122, 34
6227205, 52, 10.4669, 24.7003, 32
11278428, 53, 20.3852, 25.4592, 33
909442, 52, 1.38446, 27.8727, 36
3917549, 54, 6.73457, 26.1191, 38
215990, 47, 0.27872, 24.8402, 35
192534, 50, 0.246758, 28.1648, 38
17025056, 59, 31.1421, 29.2737, 43
2063117, 52, 3.37682, 25.9825, 36
4626661, 55, 7.53347, 26.9748, 39
2309697, 52, 3.71184, 25.7915, 36
827864, 53, 1.17352, 28.7101, 41
1118025, 49, 1.76353, 24.2808, 35
6540243, 54, 10.7788, 26.3806, 36
5727374, 54, 9.51487, 26.1219, 36
48447, 42, 0.054896, 23.3, 30
7332466, 64, 11.0694, 33.0528, 48
2731989, 50, 4.35831, 24.6075, 32
539196, 51, 0.790101, 27.3161, 39
1430455, 49, 2.22644, 22.9179, 35
179689, 47, 0.240018, 25.4753, 35
119535, 49, 0.159381, 25.1685, 39
4399444, 53, 7.69936, 25.0994, 39
3031922, 56, 4.58088, 28.0748, 44
11641228, 56, 20.5079, 26.8034, 38
7221615, 56, 12.0692, 27.8207, 40
152123, 41, 0.198079, 20.6961, 29
484048, 50, 0.726499, 26.1174, 36
506538, 51, 0.765685, 25.5453, 37
508957, 45, 0.807975, 21.7271, 31
1828847, 57, 2.6827, 29.0846, 43
5622335, 51, 9.7825, 23.6183, 31
920623, 47, 1.47697, 22.6228, 31
8430894, 50, 15.9326, 23.9214, 28
5471060, 51, 9.30085, 25.118, 31
4579005, 53, 7.77841, 25.3428, 37
8179227, 52, 14.9391, 24.6644, 30
557862, 44, 0.823086, 20.6301, 30
188717, 49, 0.24739, 23.8731, 37
1373939, 56, 2.024, 28.7716, 46
3440513, 48, 5.58867, 22.0602, 30
7622602, 57, 14.1931, 27.7297, 41
2184110, 54, 3.46792, 27.598, 34
619299, 53, 0.86333, 27.3807, 41
68633, 42, 0.087142, 21.7811, 28
3951356, 57, 6.61199, 26.9136, 43
744209, 53, 1.04778, 28.0517, 39
1900358, 49, 3.37337, 24.1278, 31
10972804, 55, 19.2196, 26.659, 37
158355, 44, 0.201534, 20.8886, 32
195222, 45, 0.252119, 22.2905, 35
4681483, 52, 7.85454, 25.962, 34
3559259, 54, 5.73909, 26.4619, 38
820923, 50, 1.15196, 26.0792, 36
438960, 46, 0.638577, 20.9652, 34
276325, 53, 0.385687, 27.7666, 45
751475, 50, 1.14483, 25.0634, 34
1263033, 49, 2.03813, 22.9222, 35
191601, 44, 0.254255, 21.2678, 32
9499694, 54, 17.4083, 25.1273, 34
5342754, 57, 8.69827, 28.7625, 39
4484857, 54, 7.64748, 25.1702, 38


