14028344, 57, 24.1536, 27.1869, 41
4415279, 55, 7.24355, 23.3948, 43
-,-,-,-,-
5253685, 56, 8.43042, 26.6208, 42
2021382, 56, 3.07063, 28.1532, 42
969356, 52, 1.48141, 27.4165, 36
7170013, 52, 11.8579, 23.3837, 30
2618503, 50, 4.15633, 24.4245, 32
313211, 46, 0.431976, 21.5037, 32
-,-,-,-,-
3525006, 57, 5.17154, 28.7505, 43
32334, 45, 0.037156, 26.2362, 35
831333, 46, 1.21517, 19.5075, 36
-,-,-,-,-
-,-,-,-,-
909219, 42, 1.47248, 18.6516, 24
-,-,-,-,-
1267588, 55, 1.86886, 27.2594, 43
154092, 46, 0.201096, 22.9872, 36
1995813, 52, 3.20424, 24.573, 36
5668025, 54, 9.28261, 26.4034, 34
13338796, 59, 22.5112, 28.2474, 41
1398857, 49, 2.05152, 24.2771, 33
4691710, 54, 7.81507, 26.3122, 34
6227205, 52, 10.1639, 24.7003, 32
-,-,-,-,-
11278428, 53, 19.6954, 25.4592, 33
909442, 52, 1.35516, 27.8727, 36
3917549, 54, 6.63572, 26.1191, 38
215990, 47, 0.269897, 24.8402, 35
192534, 50, 0.240188, 28.1648, 38
-,-,-,-,-
-,-,-,-,-
2063117, 52, 3.20206, 25.9825, 36
4626661, 55, 7.4127, 26.9748, 39
2309697, 52, 3.57922, 25.7915, 36
-,-,-,-,-
827864, 53, 1.1079, 28.7101, 41
1118025, 49, 1.69106, 24.2808, 35
6540243, 54, 10.6537, 26.3806, 36
5727374, 54, 9.21105, 26.1219, 36
48447, 42, 0.05196, 23.3, 30
7332466, 64, 10.734, 33.0528, 48
2731989, 50, 4.27607, 24.6075, 32
539196, 51, 0.763959, 27.3161, 39
1430455, 49, 2.11375, 22.9179, 35
179689, 47, 0.229206, 25.4753, 35
119535, 49, 0.155954, 25.1685, 39
-,-,-,-,-
4399444, 53, 7.57157, 25.0994, 39
3031922, 56, 4.45251, 28.0748, 44
11641228, 56, 19.9307, 26.8034, 38
-,-,-,-,-
7221615, 56, 11.7978, 27.8207, 40
152123, 41, 0.192346, 20.6961, 29
-,-,-,-,-
484048, 50, 0.69759, 26.1174, 36
506538, 51, 0.741236, 25.5453, 37
-,-,-,-,-
-,-,-,-,-
508957, 45, 0.744212, 21.7271, 31
1828847, 57, 2.57838, 29.0846, 43
-,-,-,-,-
5622335, 51, 9.45621, 23.6183, 31
920623, 47, 1.42369, 22.6228, 31
-,-,-,-,-
8430894, 50, 15.6649, 23.9214, 28
5471060, 51, 9.06679, 25.118, 31
4579005, 53, 7.69111, 25.3428, 37
8179227, 52, 14.7047, 24.6644, 30
557862, 44, 0.818054, 20.6301, 30
-,-,-,-,-
188717, 49, 0.235376, 23.8731, 37
1373939, 56, 1.9802, 28.7716, 46
3440513, 48, 5.52489, 22.0602, 30
7622602, 57, 13.5974, 27.7297, 41
2184110, 54, 3.37125, 27.598, 34
619299, 53, 0.858917, 27.3807, 41
68633, 42, 0.086604, 21.7811, 28
3951356, 57, 6.5163, 26.9136, 43
744209, 53, 1.02322, 28.0517, 39
-,-,-,-,-
1900358, 49, 3.11078, 24.1278, 31
10972804, 55, 18.3716, 26.659, 37
158355, 44, 0.198653, 20.8886, 32
195222, 45, 0.252445, 22.2905, 35
4681483, 52, 7.69522, 25.962, 34
-,-,-,-,-
3559259, 54, 5.49247, 26.4619, 38
820923, 50, 1.13106, 26.0792, 36
-,-,-,-,-
-,-,-,-,-
438960, 46, 0.598145, 20.9652, 34
276325, 53, 0.372572, 27.7666, 45
751475, 50, 1.06424, 25.0634, 34
1263033, 49, 1.8716, 22.9222, 35
191601, 44, 0.246506, 21.2678, 32
9499694, 54, 16.7899, 25.1273, 34
5342754, 57, 8.4267, 28.7625, 39
4484857, 54, 7.4554, 25.1702, 38
